Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,TFE,,,
0.006298816,South Central,4/8/2011,6.19,736,96190.00,222011.80,-2.040,4.153,950482,4.15,67,,,
0.000216263,South Central,4/15/2011,6.19,753,96190.00,222011.80,-2.070,4.153,978580,4.12,68,,,
0.005250998,South Central,4/22/2011,6.19,766,96190.00,222011.80,-1.920,4.281,930153,4.27,69,,,
0.00390625,South Central,4/29/2011,6.19,789,96190.00,222011.80,-1.800,4.484,1003421,4.39,70,,,
0.000493827,South Central,5/6/2011,6.26,812,125593.75,289687.25,-1.760,4.487,981157,4.5,71,,,
0.033057851,South Central,5/13/2011,6.26,837,125593.75,289687.25,-2.080,4.204,956074,4.18,72,,,
0.000208025,South Central,5/20/2011,6.26,874,125593.75,289687.25,-2.110,4.204,915318,4.15,73,,,
0.008984524,South Central,5/27/2011,6.26,892,125593.75,289687.25,-1.910,4.383,919093,4.35,74,,,
0.023053096,South Central,6/3/2011,6.27,910,140054.75,280150.50,-1.620,4.699,981615,4.65,75,,,
0.012345679,South Central,6/10/2011,6.27,916,140054.75,280150.50,-1.440,4.787,1013660,4.83,76,,,
0.03515625,South Central,6/17/2011,6.27,931,140054.75,280150.50,-1.710,4.508,976498,4.56,77,,,
0.018091037,South Central,6/24/2011,6.27,941,140054.75,280150.50,-1.940,4.289,960530,4.33,78,,,
0.015304496,South Central,7/1/2011,6.5,957,126411.80,231548.40,-2.180,4.323,974776,4.32,79,,,
8.4168E-05,South Central,7/8/2011,6.5,972,126411.80,231548.40,-2.200,4.23,988230,4.3,80,,,
0.0025,South Central,7/15/2011,6.5,966,126411.80,231548.40,-2.090,4.39,980563,4.41,81,,,
0.006616149,South Central,7/22/2011,6.5,958,126411.80,231548.40,-1.920,4.475,951287,4.58,82,,,
0.008789062,South Central,7/29/2011,6.5,954,126411.80,231548.40,-2.100,4.303,968004,4.4,83,,,
0.002743764,South Central,8/5/2011,6.42,933,163009.25,295107.00,-2.210,4.063,981087,4.21,84,,,
0.003460208,South Central,8/12/2011,6.42,925,163009.25,295107.00,-2.340,4.02,1000246,4.08,85,,,
0.000894879,South Central,8/19/2011,6.42,932,163009.25,295107.00,-2.410,3.944,998590,4.01,86,,,
0,South Central,8/26/2011,6.42,929,163009.25,295107.00,-2.410,3.933,975210,4.01,87,,,
0.089254662,South Central,9/2/2011,5.7,932,102540.20,230394.40,-1.690,3.948,977952,4.01,88,,,
0.000875319,South Central,9/9/2011,5.7,951,102540.20,230394.40,-1.740,3.943,952674,3.96,89,,,
3.30295E-05,South Central,9/16/2011,5.7,975,102540.20,230394.40,-1.750,3.918,953117,3.95,90,,,
0.010579592,South Central,9/23/2011,5.7,1007,102540.20,230394.40,-1.930,3.753,913905,3.77,91,,,
0.000429542,South Central,9/30/2011,5.7,1031,102540.20,230394.40,-1.890,3.756,938710,3.81,92,,,
0.003387363,South Central,10/7/2011,5.31,1074,117578.75,301603.00,-1.780,3.581,968457,3.53,93,,,
0.000789042,South Central,10/14/2011,5.31,1111,117578.75,301603.00,-1.830,3.576,996833,3.48,94,,,
0.005852668,South Central,10/21/2011,5.31,1151,117578.75,301603.00,-1.690,3.617,977327,3.62,95,,,
0,South Central,10/28/2011,5.31,1189,117578.75,301603.00,-1.690,3.66,960199,3.62,96,,,
0.040474773,South Central,11/4/2011,4.82,1204,123645.00,295874.50,-1.350,3.805,971799,3.47,97,,,
0.001371742,South Central,11/11/2011,4.82,1212,123645.00,295874.50,-1.400,3.665,996935,3.42,98,,,
0.052244898,South Central,11/18/2011,4.82,1216,123645.00,295874.50,-1.720,3.386,991038,3.1,99,,,
0.010951866,South Central,11/25/2011,4.82,1229,123645.00,295874.50,-1.900,3.454,955095,2.92,100,,,
0.172880886,South Central,12/2/2011,4.48,1224,118414.20,243651.80,-1.110,3.556,943649,3.37,101,,,
0.000324649,South Central,12/9/2011,4.48,1197,118414.20,243651.80,-1.090,3.429,988215,3.39,102,,,
0.080885447,South Central,12/16/2011,4.48,1182,118414.20,243651.80,-1.400,3.185,994703,3.08,103,,,
0.000816327,South Central,12/23/2011,4.48,1173,118414.20,243651.80,-1.440,3.132,1000237,3.04,104,,,
0,South Central,12/30/2011,4.48,1163,118414.20,243651.80,-1.440,3.053,1016237,3.04,105,,,
0.027777778,South Central,1/6/2012,4.6,1147,152841.25,298370.50,-1.680,3.033,1096284,2.92,106,,,
0.004287132,South Central,1/13/2012,4.6,1134,152841.25,298370.50,-1.790,2.819,1134701,2.81,107,,,
0.05246403,South Central,1/20/2012,4.6,1090,152841.25,298370.50,-2.200,2.406,1152540,2.4,108,,,
0.005971074,South Central,1/27/2012,4.6,1068,152841.25,298370.50,-2.030,2.618,1203330,2.57,109,,,
0.031449441,South Central,2/3/2012,4.12,1056,141423.50,274104.50,-1.670,2.53,1256019,2.45,110,,,
0.001290832,South Central,2/10/2012,4.12,1018,141423.50,274104.50,-1.610,2.485,1262254,2.51,111,,,
3.85788E-05,South Central,2/17/2012,4.12,961,141423.50,274104.50,-1.600,2.528,1252913,2.52,112,,,
0.004726562,South Central,2/24/2012,4.12,942,141423.50,274104.50,-1.490,2.61,1204381,2.63,113,,,
0.141254898,South Central,3/2/2012,3.38,934,109099.60,235657.00,-0.930,2.506,1216428,2.45,114,,,
0.041738929,South Central,3/9/2012,3.38,933,109099.60,235657.00,-1.120,2.322,1231889,2.26,115,,,
0.017936862,South Central,3/16/2012,3.38,952,109099.60,235657.00,-1.270,2.291,1238679,2.11,116,,,
0.001550003,South Central,3/23/2012,3.38,980,109099.60,235657.00,-1.220,2.318,1231442,2.16,117,,,
0.006718624,South Central,3/30/2012,3.38,1006,109099.60,235657.00,-1.320,2.18,1234227,2.06,118,,,
0.20661157,South Central,4/6/2012,2.69,1001,138132.25,286503.25,-0.720,2.142,1252198,1.97,119,,,
0.00308642,South Central,4/13/2012,2.69,1006,138132.25,286503.25,-0.760,2.017,1308103,1.93,120,,,
0.00848338,South Central,4/20/2012,2.69,1006,138132.25,286503.25,-0.830,1.95,1284741,1.86,121,,,
0.028451154,South Central,4/27/2012,2.69,1005,138132.25,286503.25,-0.690,2.054,1257703,2,122,,,
0.406637261,South Central,5/4/2012,2.51,1001,145728.50,299075.50,-0.250,2.306,1226562,2.26,123,,,
0.0784,South Central,5/11/2012,2.51,1008,145728.50,299075.50,-0.180,2.438,1222589,2.33,124,,,
0.790123457,South Central,5/18/2012,2.51,1027,145728.50,299075.50,-0.020,2.577,1210292,2.49,125,,,
25,South Central,5/25/2012,2.51,1042,145728.50,299075.50,0.080,2.654,1207028,2.59,126,,,
0.015625,South Central,6/1/2012,2.3,1053,120695.00,232183.00,0.070,2.399,1206991,2.37,127,,,
0.326530612,South Central,6/8/2012,2.3,1063,120695.00,232183.00,0.030,2.371,1176268,2.33,128,,,
9,South Central,6/15/2012,2.3,1077,120695.00,232183.00,-0.060,2.319,1185328,2.24,129,,,
21.77777778,South Central,6/22/2012,2.3,1091,120695.00,232183.00,0.220,2.581,1145017,2.52,130,,,
1.190082645,South Central,6/29/2012,2.3,1080,120695.00,232183.00,0.460,2.756,1115630,2.76,131,,,
2.729678639,South Central,7/6/2012,3.14,1079,162478.00,302860.50,-0.300,2.861,1116158,2.84,132,,,
0.004444444,South Central,7/13/2012,3.14,1080,162478.00,302860.50,-0.320,2.844,1117917,2.82,133,,,
0.09765625,South Central,7/20/2012,3.14,1079,162478.00,302860.50,-0.220,2.93,1123235,2.92,134,,,
0.911157025,South Central,7/27/2012,3.14,1073,162478.00,302860.50,-0.010,3.098,1126758,3.13,135,,,
961,South Central,8/3/2012,3.44,1067,127384.20,243906.20,-0.320,3.078,1112252,3.12,136,,,
0.390625,South Central,8/10/2012,3.44,1063,127384.20,243906.20,-0.520,2.904,1076707,2.92,137,,,
0.083210059,South Central,8/17/2012,3.44,1068,127384.20,243906.20,-0.670,2.751,1086018,2.77,138,,,
0.000891067,South Central,8/24/2012,3.44,1084,127384.20,243906.20,-0.650,2.776,1080414,2.79,139,,,
0.011597633,South Central,8/31/2012,3.44,1077,127384.20,243906.20,-0.720,2.69,1101920,2.72,140,,,
0.501736111,South Central,9/7/2012,3.03,1062,134665.50,295477.75,-0.210,2.777,1133496,2.82,141,,,
0.081632653,South Central,9/14/2012,3.03,1082,134665.50,295477.75,-0.150,2.969,1122990,2.88,142,,,
0.64,South Central,9/21/2012,3.03,1111,134665.50,295477.75,-0.270,2.816,1067076,2.76,143,,,
0.396433471,South Central,9/28/2012,3.03,1137,134665.50,295477.75,-0.100,3.08,1147792,2.93,144,,,
9,South Central,10/5/2012,3.62,1164,125731.50,301730.50,-0.400,3.442,1187378,3.22,145,,,
0.01,South Central,10/12/2012,3.62,1182,125731.50,301730.50,-0.360,3.512,1188592,3.26,146,,,
0.019290123,South Central,10/19/2012,3.62,1210,125731.50,301730.50,-0.310,3.519,1204690,3.31,147,,,
0.104058273,South Central,10/26/2012,3.62,1233,125731.50,301730.50,-0.210,3.454,1183848,3.41,148,,,
2.469387755,South Central,11/2/2012,3.98,1240,100293.40,234674.60,-0.540,3.621,1175941,3.44,149,,,
0.005486968,South Central,11/9/2012,3.98,1242,100293.40,234674.60,-0.580,3.572,1150704,3.4,150,,,
0.058263971,South Central,11/16/2012,3.98,1230,100293.40,234674.60,-0.440,3.712,1156533,3.54,151,,,
0.025309917,South Central,11/23/2012,3.98,1241,100293.40,234674.60,-0.370,3.839,1164799,3.61,152,,,
0.018261505,South Central,11/30/2012,3.98,1228,100293.40,234674.60,-0.320,3.681,1152312,3.66,153,,,
1.265625,South Central,12/7/2012,4.09,1240,143564.25,302955.50,-0.680,3.609,1137704,3.41,154,,,
0.02616782,South Central,12/14/2012,4.09,1216,143564.25,302955.50,-0.790,3.383,1167143,3.3,155,,,
0,South Central,12/21/2012,4.09,1206,143564.25,302955.50,-0.790,3.402,1164624,3.3,156,,,
0.002563692,South Central,12/28/2012,4.09,1170,143564.25,302955.50,-0.750,3.39,1164815,3.34,157,,,
0.008711111,South Central,1/4/2013,3.96,1111,155026.75,289955.25,-0.680,3.267,1175043,3.28,158,,,
0.021626298,South Central,1/11/2013,3.96,1072,155026.75,289955.25,-0.780,3.223,1174780,3.18,159,,,
0.111111111,South Central,1/18/2013,3.96,1020,155026.75,289955.25,-0.520,3.465,1174981,3.44,160,,,
0.036982249,South Central,1/25/2013,3.96,973,155026.75,289955.25,-0.420,3.501,1146846,3.54,161,,,
0.045918367,South Central,2/1/2013,3.77,954,131413.00,260842.25,-0.510,3.298,1201259,3.26,162,,,
0.018838908,South Central,2/8/2013,3.77,921,131413.00,260842.25,-0.440,3.338,1193809,3.33,163,,,
0.025309917,South Central,2/15/2013,3.77,887,131413.00,260842.25,-0.510,3.226,1199688,3.26,164,,,
0.00153787,South Central,2/22/2013,3.77,838,131413.00,260842.25,-0.490,3.272,1201674,3.28,165,,,
0.081632653,South Central,3/1/2013,4.11,780,110364.00,229901.20,-0.630,3.443,1236980,3.48,166,,,
0.020408163,South Central,3/8/2013,4.11,732,110364.00,229901.20,-0.540,3.548,1272844,3.57,167,,,
0.099108368,South Central,3/15/2013,4.11,717,110364.00,229901.20,-0.370,3.732,1340116,3.74,168,,,
0.456537619,South Central,3/22/2013,4.11,700,110364.00,229901.20,-0.120,3.935,1407669,3.99,169,,,
0.25,South Central,3/29/2013,4.11,659,110364.00,229901.20,-0.060,3.983,1459808,4.05,170,,,
84.02777778,South Central,4/5/2013,4.6,654,124116.50,281938.75,-0.610,3.991,1517970,3.99,171,,,
0.052674012,South Central,4/12/2013,4.6,666,124116.50,281938.75,-0.470,4.109,1564250,4.13,172,,,
0.065187868,South Central,4/19/2013,4.6,676,124116.50,281938.75,-0.350,4.264,1573733,4.25,173,,,
0.000816327,South Central,4/26/2013,4.6,697,124116.50,281938.75,-0.360,4.198,1559802,4.24,174,,,
0.006944444,South Central,5/3/2013,4.62,728,101057.80,234363.20,-0.390,4.225,1537414,4.23,175,,,
0.760026298,South Central,5/10/2013,4.62,760,101057.80,234363.20,-0.730,3.96,1507390,3.89,176,,,
0.006755489,South Central,5/17/2013,4.62,792,101057.80,234363.20,-0.670,4.001,1490834,3.95,177,,,
0.080418802,South Central,5/24/2013,4.62,815,101057.80,234363.20,-0.480,4.193,1498148,4.14,178,,,
0.001736111,South Central,5/31/2013,4.62,852,101057.80,234363.20,-0.500,4.082,1460034,4.12,179,,,
0.0016,South Central,6/7/2013,4.42,877,136004.25,282958.00,-0.480,3.929,1433839,3.94,180,,,
0.125434028,South Central,6/14/2013,4.42,898,136004.25,282958.00,-0.650,3.77,1442807,3.77,181,,,
0.023668639,South Central,6/21/2013,4.42,922,136004.25,282958.00,-0.550,3.878,1408440,3.87,182,,,
0.074380165,South Central,6/28/2013,4.42,936,136004.25,282958.00,-0.700,3.648,1388993,3.72,183,,,
0.11755102,South Central,7/5/2013,4,963,142985.00,291228.00,-0.460,3.635,1380105,3.54,184,,,
0.06805293,South Central,7/12/2013,4,979,142985.00,291228.00,-0.340,3.667,1406912,3.66,185,,,
0.007785467,South Central,7/19/2013,4,990,142985.00,291228.00,-0.310,3.716,1399786,3.69,186,,,
0.004162331,South Central,7/26/2013,4,1001,142985.00,291228.00,-0.330,3.663,1368913,3.67,187,,,
1.77494E-30,South Central,8/2/2013,3.78,1015,120206.60,232444.40,-0.330,3.414,1368006,3.45,188,,,
0.155188246,South Central,8/9/2013,3.78,1020,120206.60,232444.40,-0.460,3.282,1370250,3.32,189,,,
0.004253308,South Central,8/16/2013,3.78,1024,120206.60,232444.40,-0.430,3.345,1363235,3.35,190,,,
0.106003245,South Central,8/23/2013,3.78,1041,120206.60,232444.40,-0.290,3.479,1328438,3.49,191,,,
0.042806183,South Central,8/30/2013,3.78,1052,120206.60,232444.40,-0.230,3.558,1328801,3.55,192,,,
0.153119093,South Central,9/6/2013,3.96,1067,132124.25,280292.25,-0.320,3.614,1306595,3.64,193,,,
0.008789063,South Central,9/13/2013,3.96,1069,132124.25,280292.25,-0.350,3.614,1325431,3.61,194,,,
0.081632653,South Central,9/20/2013,3.96,1094,132124.25,280292.25,-0.250,3.721,1284673,3.71,195,,,
0.4096,South Central,9/27/2013,3.96,1126,132124.25,280292.25,-0.410,3.535,1275792,3.55,196,,,
0.021415824,South Central,10/4/2013,3.91,1156,123902.75,288449.25,-0.350,3.543,1246549,3.56,197,,,
0.16,South Central,10/11/2013,3.91,1179,123902.75,288449.25,-0.210,3.705,1266770,3.7,198,,,
0.183673469,South Central,10/18/2013,3.91,1211,123902.75,288449.25,-0.120,3.78,1261740,3.79,199,,,
0.694444444,South Central,10/25/2013,3.91,1230,123902.75,288449.25,-0.220,3.641,1261896,3.69,200,,,
1.506198347,South Central,11/1/2013,4.04,1252,107340.20,225868.80,-0.490,3.556,1278043,3.55,201,,,
0.02665556,South Central,11/8/2013,4.04,1262,107340.20,225868.80,-0.570,3.497,1279355,3.47,202,,,
0.069252078,South Central,11/15/2013,4.04,1249,107340.20,225868.80,-0.420,3.604,1279061,3.62,203,,,
0.020408163,South Central,11/22/2013,4.04,1255,107340.20,225868.80,-0.360,3.663,1240883,3.68,204,,,
0.278549383,South Central,11/29/2013,4.04,1188,107340.20,225868.80,-0.170,3.864,1267787,3.87,205,,,
4.737024221,South Central,12/6/2013,4.48,1179,163019.50,289937.25,-0.540,4.034,1308411,3.94,206,,,
0.469478738,South Central,12/13/2013,4.48,1082,163019.50,289937.25,-0.170,4.313,1321483,4.31,207,,,
0.124567474,South Central,12/20/2013,4.48,1041,163019.50,289937.25,-0.230,4.339,1294536,4.25,208,,,
0.756143667,South Central,12/27/2013,4.48,1028,163019.50,289937.25,-0.030,4.43,1291380,4.45,209,,,
484,South Central,1/3/2014,5.05,986,138367.00,221097.40,-0.690,4.321,1308426,4.36,210,,,
0.005250998,South Central,1/10/2014,5.05,881,138367.00,221097.40,-0.740,4.176,1275849,4.31,211,,,
0.011687363,South Central,1/17/2014,5.05,857,138367.00,221097.40,-0.660,4.335,1287601,4.39,212,,,
1.092975207,South Central,1/24/2014,5.05,765,138367.00,221097.40,0.030,4.672,1257253,5.08,213,,,
49,South Central,1/31/2014,5.05,674,138367.00,221097.40,0.240,5.078,1258638,5.29,214,,,
0.390625,South Central,2/7/2014,5.96,593,148207.75,259202.25,0.390,5.003,1280849,6.35,215,,,
0.262984878,South Central,2/14/2014,5.96,504,148207.75,259202.25,0.590,4.932,1255232,6.55,216,,,
0.86900316,South Central,2/21/2014,5.96,500,148207.75,259202.25,0.040,5.975,1208023,6,217,,,
506.25,South Central,2/28/2014,5.96,459,148207.75,259202.25,-0.860,4.903,1190626,5.1,218,,,
4,South Central,3/7/2014,5.38,381,142522.50,289335.50,0.860,4.592,1172007,6.24,219,,,
3.725797729,South Central,3/14/2014,5.38,369,142522.50,289335.50,-0.800,4.511,1155891,4.58,220,,,
0.03515625,South Central,3/21/2014,5.38,354,142522.50,289335.50,-0.950,4.432,1138127,4.43,221,,,
0.00099723,South Central,3/28/2014,5.38,332,142522.50,289335.50,-0.920,4.432,1113438,4.46,222,,,
0.092627599,South Central,4/4/2014,5.09,341,128198.75,290495.25,-0.640,4.384,1113228,4.45,223,,,
0.079101562,South Central,4/11/2014,5.09,351,128198.75,290495.25,-0.460,4.574,1111608,4.63,224,,,
0.001890359,South Central,4/18/2014,5.09,373,128198.75,290495.25,-0.440,4.6,1091694,4.65,225,,,
0.116219008,South Central,4/25/2014,5.09,408,128198.75,290495.25,-0.290,4.704,1084659,4.8,226,,,
0.01902497,South Central,5/2/2014,5.09,434,104405.20,236893.80,-0.330,4.767,1074913,4.76,227,,,
0.003673095,South Central,5/9/2014,5.09,462,104405.20,236893.80,-0.350,4.666,1023801,4.74,228,,,
0.64,South Central,5/16/2014,5.09,491,104405.20,236893.80,-0.630,4.408,997231,4.46,229,,,
0.009070295,South Central,5/23/2014,5.09,522,104405.20,236893.80,-0.570,4.452,980333,4.52,230,,,
0,South Central,5/30/2014,5.09,553,104405.20,236893.80,-0.570,4.556,986495,4.52,231,,,
0.069252078,South Central,6/6/2014,5.03,581,132324.25,288881.50,-0.420,4.658,1020527,4.61,232,,,
0,South Central,6/13/2014,5.03,608,132324.25,288881.50,-0.420,4.637,1059370,4.61,233,,,
0.014172336,South Central,6/20/2014,5.03,632,132324.25,288881.50,-0.370,4.652,1045923,4.66,234,,,
0.143170197,South Central,6/27/2014,5.03,650,132324.25,288881.50,-0.510,4.469,1031681,4.52,235,,,
0.30142253,South Central,7/4/2014,4.64,674,140412.25,300038.50,-0.230,4.42,1040013,4.41,236,,,
0.914933837,South Central,7/11/2014,4.64,702,140412.25,300038.50,-0.450,4.173,1028965,4.19,237,,,
0.031604938,South Central,7/18/2014,4.64,725,140412.25,300038.50,-0.530,4.054,1010714,4.11,238,,,
0.259522962,South Central,7/25/2014,4.64,744,140412.25,300038.50,-0.800,3.802,982801,3.84,239,,,
0.25,South Central,8/1/2014,4.19,758,120194.60,240960.40,-0.400,3.796,969135,3.79,240,,,
0.105625,South Central,8/8/2014,4.19,768,120194.60,240960.40,-0.270,3.9,956296,3.92,241,,,
0.005486968,South Central,8/15/2014,4.19,782,120194.60,240960.40,-0.290,3.89,960195,3.9,242,,,
0.029726516,South Central,8/22/2014,4.19,788,120194.60,240960.40,-0.340,3.844,952728,3.85,243,,,
0.221453287,South Central,8/29/2014,4.19,798,120194.60,240960.40,-0.180,3.983,976994,4.01,244,,,
1.49382716,South Central,9/5/2014,4.33,817,130519.25,289402.75,-0.400,3.837,989817,3.93,245,,,
0.0025,South Central,9/12/2014,4.33,843,130519.25,289402.75,-0.420,3.899,999207,3.91,246,,,
0.009070295,South Central,9/19/2014,4.33,874,130519.25,289402.75,-0.380,3.937,944154,3.95,247,,,
0.033933518,South Central,9/26/2014,4.33,910,130519.25,289402.75,-0.450,3.906,937715,3.88,248,,,
0.004444444,South Central,10/3/2014,4.44,942,101214.00,240091.40,-0.420,4.054,921759,4.02,249,,,
0.12755102,South Central,10/10/2014,4.44,976,101214.00,240091.40,-0.570,3.883,922102,3.87,250,,,
0.007694675,South Central,10/17/2014,4.44,1014,101214.00,240091.40,-0.620,3.819,912072,3.82,251,,,
0.093912591,South Central,10/24/2014,4.44,1052,101214.00,240091.40,-0.810,3.657,891641,3.63,252,,,
0.000609663,South Central,10/31/2014,4.44,1091,101214.00,240091.40,-0.790,3.728,915135,3.65,253,,,
0.027078994,South Central,11/7/2014,4.49,1119,133418.25,289222.75,-0.660,4.237,967434,3.83,254,,,
0.25,South Central,11/14/2014,4.49,1119,133418.25,289222.75,-0.330,4.137,966597,4.16,255,,,
0.297520661,South Central,11/21/2014,4.49,1065,133418.25,289222.75,-0.150,4.342,955365,4.34,256,,,
1.44,South Central,11/28/2014,4.49,1076,133418.25,289222.75,-0.330,4.219,969944,4.16,257,,,
2.983471074,South Central,12/5/2014,4.65,1083,149768.00,300026.75,-0.900,3.827,948980,3.75,258,,,
0.01,South Central,12/12/2014,4.65,1073,149768.00,300026.75,-0.990,3.676,920021,3.66,259,,,
0.000918274,South Central,12/19/2014,4.65,1070,149768.00,300026.75,-0.960,3.629,924013,3.69,260,,,
0.610351563,South Central,12/26/2014,4.65,1072,149768.00,300026.75,-1.710,3.088,933734,2.94,261,,,
0.144488903,South Central,1/2/2015,4.15,1040,140720.20,225700.40,-1.060,3.044,956917,3.09,262,,,
0.003203987,South Central,1/9/2015,4.15,960,140720.20,225700.40,-1.120,2.913,984362,3.03,263,,,
0.001992985,South Central,1/16/2015,4.15,878,140720.20,225700.40,-1.070,3.051,1019571,3.08,264,,,
0.014761115,South Central,1/23/2015,4.15,862,140720.20,225700.40,-1.200,2.907,1000469,2.95,265,,,
0.001111111,South Central,1/30/2015,4.15,838,140720.20,225700.40,-1.240,2.828,1014989,2.91,266,,,
0.006503642,South Central,2/6/2015,3.86,791,159102.50,260739.75,-1.140,2.655,1013349,2.72,267,,,
0.000692521,South Central,2/13/2015,3.86,771,159102.50,260739.75,-1.110,2.718,1002010,2.75,268,,,
0.018261505,South Central,2/20/2015,3.86,696,159102.50,260739.75,-0.960,2.844,984419,2.9,269,,,
0.057400174,South Central,2/27/2015,3.86,606,159102.50,260739.75,-0.730,2.821,983213,3.13,270,,,
0.012009758,South Central,3/6/2015,3.69,528,153406.50,290240.75,-0.650,2.772,973142,3.04,271,,,
0.18556213,South Central,3/13/2015,3.69,522,153406.50,290240.75,-0.930,2.739,987946,2.76,272,,,
0.001849925,South Central,3/20/2015,3.69,548,153406.50,290240.75,-0.890,2.818,956871,2.8,273,,,
0.000126247,South Central,3/27/2015,3.69,562,153406.50,290240.75,-0.900,2.701,998123,2.79,274,,,
0.261234568,South Central,4/3/2015,3.08,588,130587.75,283953.75,-0.440,2.651,997602,2.64,275,,,
0.00464876,South Central,4/10/2015,3.08,637,130587.75,283953.75,-0.410,2.598,1029544,2.67,276,,,
0.021415824,South Central,4/17/2015,3.08,681,130587.75,283953.75,-0.470,2.594,1018282,2.61,277,,,
0.000452694,South Central,4/24/2015,3.08,721,130587.75,283953.75,-0.480,2.556,1027660,2.6,278,,,
0.000434028,South Central,5/1/2015,3.04,758,108544.00,231476.60,-0.470,2.628,1013527,2.57,279,,,
0.146672703,South Central,5/8/2015,3.04,802,108544.00,231476.60,-0.290,2.798,1018067,2.75,280,,,
0.200951249,South Central,5/15/2015,3.04,832,108544.00,231476.60,-0.160,2.932,1028741,2.88,281,,,
0.47265625,South Central,5/22/2015,3.04,866,108544.00,231476.60,-0.050,2.942,983234,2.99,282,,,
14.44,South Central,5/29/2015,3.04,910,108544.00,231476.60,-0.240,2.746,1019431,2.8,283,,,
1.890625,South Central,6/5/2015,3.22,946,143525.00,279965.25,-0.570,2.639,1030892,2.65,284,,,
0.052016005,South Central,6/12/2015,3.22,968,143525.00,279965.25,-0.440,2.803,1051377,2.78,285,,,
0.074380165,South Central,6/19/2015,3.22,982,143525.00,279965.25,-0.320,2.846,1048052,2.9,286,,,
0.09765625,South Central,6/26/2015,3.22,993,143525.00,279965.25,-0.420,2.768,1036572,2.8,287,,,
0.413265306,South Central,7/3/2015,3.48,1013,127247.40,229989.20,-0.690,2.811,1034726,2.79,288,,,
0.003360639,South Central,7/10/2015,3.48,1045,127247.40,229989.20,-0.730,2.731,1000887,2.75,289,,,
0.036779884,South Central,7/17/2015,3.48,1056,127247.40,229989.20,-0.590,2.871,1000364,2.89,290,,,
0.000287274,South Central,7/24/2015,3.48,1059,127247.40,229989.20,-0.600,2.839,962054,2.88,291,,,
0.000277778,South Central,7/31/2015,3.48,1054,127247.40,229989.20,-0.610,2.796,973594,2.87,292,,,
0.045417898,South Central,8/7/2015,3.28,1061,158406.75,283949.25,-0.480,2.794,970067,2.8,293,,,
0.027777778,South Central,8/14/2015,3.28,1059,158406.75,283949.25,-0.400,2.841,977912,2.88,294,,,
0.105625,South Central,8/21/2015,3.28,1071,158406.75,283949.25,-0.530,2.716,942081,2.75,295,,,
0.012815949,South Central,8/28/2015,3.28,1091,158406.75,283949.25,-0.590,2.676,922375,2.69,296,,,
0.114909509,South Central,9/4/2015,3.08,1105,140209.50,278229.75,-0.390,2.684,927167,2.69,297,,,
0.000657462,South Central,9/11/2015,3.08,1125,140209.50,278229.75,-0.380,2.684,904256,2.7,298,,,
0,South Central,9/18/2015,3.08,1162,140209.50,278229.75,-0.380,2.681,905773,2.7,299,,,
0.056094183,South Central,9/25/2015,3.08,1192,140209.50,278229.75,-0.470,2.575,906840,2.61,300,,,
0.000452694,South Central,10/2/2015,2.95,1222,108759.60,224941.40,-0.460,2.511,943756,2.49,301,,,
0.057183365,South Central,10/9/2015,2.95,1258,108759.60,224941.40,-0.570,2.479,967718,2.38,302,,,
0.030778701,South Central,10/16/2015,2.95,1288,108759.60,224941.40,-0.470,2.475,989765,2.48,303,,,
0.045269353,South Central,10/23/2015,2.95,1309,108759.60,224941.40,-0.570,2.399,990658,2.38,304,,,
0.20806402,South Central,10/30/2015,2.95,1325,108759.60,224941.40,-0.830,2.153,1046280,2.12,305,,,
0.076789084,South Central,11/6/2015,2.62,1340,140745.00,270396.50,-0.600,2.301,998745,2.02,306,,,
0.0225,South Central,11/13/2015,2.62,1347,140745.00,270396.50,-0.510,2.31,1004080,2.11,307,,,
0.00153787,South Central,11/20/2015,2.62,1352,140745.00,270396.50,-0.530,2.305,990097,2.09,308,,,
0.012815949,South Central,11/27/2015,2.62,1342,140745.00,270396.50,-0.470,2.205,1005820,2.15,309,,,
0.55454957,South Central,12/4/2015,2.95,1323,159453.75,275500.25,-0.820,2.2,1001636,2.13,310,,,
0.042980369,South Central,12/11/2015,2.95,1322,159453.75,275500.25,-0.990,2.041,1034263,1.96,311,,,
0.058769513,South Central,12/18/2015,2.95,1325,159453.75,275500.25,-1.230,1.806,997935,1.72,312,,,
0.001057572,South Central,12/25/2015,2.95,1322,159453.75,275500.25,-1.270,1.953,982886,1.68,313,,,
0.000558001,South Central,1/1/2016,3.51,1305,139042.80,216563.80,-1.240,2.288,935925,2.27,314,,,
0.007869407,South Central,1/8/2016,3.51,1259,139042.80,216563.80,-1.130,2.356,901080,2.38,315,,,
0.002819328,South Central,1/15/2016,3.51,1209,139042.80,216563.80,-1.190,2.232,911328,2.32,316,,,
0.010168773,South Central,1/22/2016,3.51,1143,139042.80,216563.80,-1.310,2.122,895870,2.2,317,,,
0.000233087,South Central,1/29/2016,3.51,1096,139042.80,216563.80,-1.290,2.201,947373,2.22,318,,,
0.004867496,South Central,2/5/2016,3.49,1096,148294.25,255007.50,-1.380,2.05,955454,2.11,319,,,
0.001312749,South Central,2/12/2016,3.49,1042,148294.25,255007.50,-1.330,2.049,1011059,2.16,320,,,
